person_id,gender,gender_confidence,generation,anomalies,total_relations,outgoing_relations,incoming_relations,unique_relation_types,num_parents,num_children,fatherOf,grandfatherOf,greatGrandfatherOf,daughterOf_incoming,granddaughterOf_incoming,grandsonOf_incoming,greatGranddaughterOf_incoming,greatGrandsonOf_incoming,sisterOf,daughterOf,granddaughterOf,motherOf,grandmotherOf,greatGrandmotherOf,auntOf,fatherOf_incoming,motherOf_incoming,grandmotherOf_incoming,grandfatherOf_incoming,brotherOf_incoming,nephewOf_incoming,brotherOf,sonOf,grandsonOf,greatGrandsonOf,nephewOf,sisterOf_incoming,greatGrandmotherOf_incoming,greatGrandfatherOf_incoming,sonOf_incoming,auntOf_incoming,greatUncleOf_incoming,girlFirstCousinOnceRemovedOf,greatGranddaughterOf,nieceOf,secondUncleOf_incoming,uncleOf_incoming,boyCousinOf,boyFirstCousinOnceRemovedOf,boyCousinOf_incoming,secondAuntOf_incoming,secondAuntOf,girlCousinOf,girlCousinOf_incoming,boyFirstCousinOnceRemovedOf_incoming,greatAuntOf_incoming,girlFirstCousinOnceRemovedOf_incoming,greatAuntOf,nieceOf_incoming,uncleOf,greatUncleOf,secondUncleOf,boySecondCousinOf,girlSecondCousinOf_incoming,boySecondCousinOf_incoming,girlSecondCousinOf,has_anomalies,num_anomalies,anomaly_list
emil1191,M,0.75,1,[],7,3,4,4,2,1,1.0,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
maria653,F,0.6923076923076923,1,[],34,17,17,14,2,0,,,,,,,,,2.0,2.0,2.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,2.0,,,,2.0,,,,2.0,,,,,3.0,,2.0,7.0,4.0,1.0,,1.0,,,,,,,,,,False,0,
leo1121,M,0.6666666666666666,0,[],10,5,5,6,0,3,3.0,1.0,1.0,3.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
florian516,Conflict,0.5,0,['gender_conflict'],2,1,1,2,0,1,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1,gender_conflict
adam719,M,1.0,0,[],4,3,1,3,0,2,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
nora1235,F,0.5714285714285714,1,[],36,17,19,20,2,0,,,,,,,,,,1.0,2.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,3.0,1.0,5.0,2.0,3.0,3.0,,,,2.0,2.0,1.0,2.0,,1.0,,,,,,,,,,1.0,1.0,False,0,
lukas772,M,0.6666666666666666,1,[],35,17,18,18,2,1,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,1.0,,1.0,1.0,,1.0,1.0,,,,2.0,,,5.0,,3.0,,,,,,,,,,,,4.0,3.0,1.0,,False,0,
sarah514,F,0.7,1,[],24,11,13,14,2,0,,,,,,,,,2.0,2.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,2.0,2.0,,,,1.0,4.0,,,,,,,1.0,,,,,2.0,,,,,,,,,,,False,0,
lara1114,F,0.6666666666666666,0,[],18,9,9,8,0,1,,,,,1.0,2.0,2.0,3.0,,,,1.0,3.0,5.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
selina475,F,0.6666666666666666,1,[],26,13,13,11,2,1,,,,1.0,3.0,2.0,1.0,3.0,1.0,2.0,,1.0,5.0,4.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
claudia1300,F,0.5714285714285714,1,[],31,14,17,20,2,0,,,,,,,,,,1.0,2.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,1.0,3.0,2.0,1.0,2.0,1.0,,,,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,1.0,1.0,2.0,False,0,
nora85,F,0.6,1,[],15,7,8,8,2,2,,,,2.0,2.0,,1.0,,,2.0,,2.0,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
laura869,F,1.0,0,[],22,13,9,7,0,4,,,,,3.0,2.0,3.0,1.0,,,,4.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
florian1019,M,0.6666666666666666,0,[],22,11,11,7,0,1,1.0,2.0,8.0,1.0,2.0,,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
olivia274,F,1.0,0,[],16,8,8,8,0,1,,,,1.0,2.0,1.0,1.0,3.0,,,,1.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
victoria120,F,0.6666666666666666,0,[],8,4,4,4,0,2,,,,,2.0,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
elias1253,M,0.6923076923076923,2,[],34,16,18,17,2,1,1.0,1.0,,,,1.0,,,,,,,,,,1.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,4.0,2.0,1.0,,1.0,1.0,,1.0,2.0,,,,1.0,,,1.0,,,,,,,,,,1.0,2.0,,,,,,,False,0,
claudia272,Conflict,0.5,0,['gender_conflict'],2,1,1,2,0,1,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1,gender_conflict
daniel311,M,0.6666666666666666,0,[],26,13,13,8,0,1,1.0,5.0,7.0,1.0,4.0,1.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
luisa420,F,0.8,0,[],13,7,6,8,0,1,,,,1.0,2.0,,,1.0,1.0,2.0,,1.0,2.0,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
lina209,Conflict,0.5,0,['gender_conflict'],2,1,1,2,0,1,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1,gender_conflict
luca450,M,0.5833333333333334,2,[],36,18,18,16,2,1,1.0,1.0,,1.0,,1.0,,,,,,,,,,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,4.0,1.0,,,,,,False,0,
patrick604,M,0.6666666666666666,0,[],23,11,12,8,0,1,1.0,3.0,7.0,2.0,1.0,2.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
beate1163,F,0.6666666666666666,2,[],29,14,15,16,2,1,,,,,,,,,1.0,1.0,4.0,1.0,,,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,1.0,1.0,,,,,2.0,3.0,,3.0,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,False,0,
marlene512,F,1.0,0,[],13,6,7,6,0,2,,,,3.0,,3.0,,1.0,,,,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
valentin1024,M,0.6666666666666666,0,[],4,2,2,4,0,1,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
vanessa955,F,0.6666666666666666,0,[],4,2,2,3,0,2,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
nora564,F,0.6666666666666666,1,[],32,16,16,16,2,0,,,,,,,,,,2.0,2.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,2.0,,,2.0,4.0,,2.0,,,1.0,,1.0,5.0,4.0,,,1.0,,,,,,,,,,False,0,
claudia379,F,0.6666666666666666,0,[],6,3,3,5,0,1,,,,,1.0,1.0,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
rene370,Conflict,0.5,1,['gender_conflict'],7,3,4,4,2,1,1.0,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1,gender_conflict
maria725,F,0.5714285714285714,1,[],29,14,15,18,2,0,,,,,,,,,1.0,1.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,2.0,,,2.0,3.0,,1.0,,,2.0,,2.0,2.0,,2.0,,,,1.0,,,,,,,,False,0,
helena1135,F,0.5714285714285714,2,[],33,15,18,18,2,0,,,,,,,,,1.0,1.0,4.0,,,,,1.0,1.0,2.0,2.0,1.0,,,,,,,,3.0,3.0,,,1.0,2.0,6.0,1.0,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,False,0,
emma235,F,0.6666666666666666,0,[],18,9,9,8,0,1,,,,,2.0,1.0,4.0,1.0,,,,1.0,3.0,5.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
simon913,Conflict,0.5,0,['gender_conflict'],2,1,1,2,0,1,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1,gender_conflict
thomas966,M,0.7,1,[],18,8,10,15,2,0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,2.0,2.0,,1.0,1.0,1.0,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,False,0,
selina829,F,1.0,0,[],7,4,3,4,0,1,,,,,1.0,2.0,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
adrian535,M,0.6,1,[],8,4,4,5,2,1,1.0,,,1.0,,,,,,,,,,,,1.0,1.0,,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
clara931,F,1.0,0,[],6,3,3,4,0,2,,,,2.0,,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
noah356,M,1.0,0,[],8,4,4,6,0,1,1.0,1.0,2.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
benjamin853,M,0.7,1,[],18,10,8,11,2,0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,3.0,,,,,,False,0,
adrian1314,M,1.0,0,[],2,1,1,2,0,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
katharina974,F,0.75,0,[],24,12,12,9,0,4,,,,2.0,1.0,4.0,1.0,2.0,,,,4.0,5.0,3.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
helga917,F,0.6666666666666666,1,[],15,10,5,9,2,0,,,,,,,,,1.0,1.0,,,,,2.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,,,,,,,,False,0,
luis513,M,0.6666666666666666,0,[],13,6,7,6,0,2,2.0,3.0,1.0,3.0,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
anna1287,F,0.5714285714285714,1,[],36,16,20,18,2,0,,,,,,,,,3.0,1.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,2.0,2.0,2.0,,1.0,2.0,,4.0,2.0,,1.0,,,2.0,,,4.0,2.0,,1.0,,,,,,,,,,,False,0,
alexander981,M,0.6666666666666666,0,[],4,2,2,3,0,2,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
mia823,F,0.6666666666666666,0,[],14,7,7,8,0,1,,,,,2.0,1.0,1.0,2.0,,,,1.0,3.0,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
sebastian1069,M,1.0,0,[],18,9,9,8,0,2,2.0,3.0,4.0,,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
lorenz1092,M,0.6,2,[],41,19,22,19,2,0,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,1.0,,1.0,1.0,4.0,6.0,4.0,,3.0,3.0,,1.0,,,,,1.0,3.0,1.0,2.0,,1.0,,,1.0,,2.0,,,,,,,,,,,False,0,
valentin1113,Conflict,0.5,1,['gender_conflict'],23,11,12,8,2,3,3.0,5.0,,1.0,2.0,3.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1,gender_conflict
matthias759,M,1.0,0,[],2,1,1,2,0,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
emilia365,F,0.6,1,[],25,12,13,14,2,0,,,,,,,,,,2.0,2.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,2.0,2.0,,,,,4.0,1.0,,1.0,,,2.0,,,3.0,1.0,,1.0,,,,,,,,,,,False,0,
helena691,F,0.5555555555555556,1,[],17,8,9,9,2,1,,,,,,,,,3.0,1.0,,1.0,,,3.0,1.0,1.0,,,1.0,1.0,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,False,0,
thomas218,M,1.0,0,[],2,1,1,2,0,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
lea80,F,0.75,0,[],25,12,13,9,0,1,,,,1.0,2.0,4.0,2.0,3.0,,,,1.0,6.0,5.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
fabian636,M,0.5384615384615384,1,[],34,17,17,14,2,1,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,3.0,2.0,2.0,,2.0,2.0,,,1.0,2.0,,,,,,,6.0,,1.0,,,,5.0,,,1.0,,,,,1.0,,,,,False,0,
maria152,F,0.6363636363636364,1,[],30,17,13,12,2,0,,,,,,,,,2.0,2.0,2.0,,,,7.0,1.0,1.0,1.0,1.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,,,,,,,,False,0,
oskar133,M,0.5333333333333333,1,[],44,22,22,19,2,0,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,,1.0,,,,,,1.0,2.0,,1.0,,,,1.0,,,1.0,,2.0,3.0,,1.0,,,,,False,0,
michael288,M,0.5833333333333334,0,[],36,18,18,16,0,0,,,,,,,,,,,,,,,,,,2.0,2.0,,,1.0,2.0,4.0,6.0,2.0,1.0,3.0,3.0,,1.0,,,,,,1.0,2.0,,2.0,,,,,,2.0,1.0,,,,,1.0,,,,,False,0,
julian1094,M,0.6153846153846154,1,[],29,14,15,14,2,0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,2.0,,2.0,,,,,1.0,,,,,,1.0,6.0,,3.0,,,,3.0,2.0,,1.0,,,,,3.0,,,,,False,0,
alina173,F,0.75,0,[],13,6,7,8,0,1,,,,1.0,,1.0,1.0,3.0,,,,1.0,1.0,4.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
david329,Conflict,0.5,1,['gender_conflict'],7,3,4,4,2,1,1.0,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1,gender_conflict
dominik1227,M,0.6,1,[],37,18,19,19,2,0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,,1.0,,,,,,,4.0,,,,,,4.0,2.0,,1.0,,,1.0,,3.0,,,,,False,0,
elena609,Conflict,0.5,1,['gender_conflict'],9,4,5,4,2,2,,,,2.0,,,,,,2.0,,2.0,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1,gender_conflict
luis360,M,1.0,0,[],4,2,2,2,0,2,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
vanessa783,F,0.6666666666666666,1,[],34,16,18,21,2,0,,,,,,,,,1.0,1.0,2.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,3.0,,2.0,2.0,4.0,1.0,1.0,,,1.0,1.0,,2.0,1.0,,1.0,,,,,,,,,2.0,2.0,False,0,
beate436,F,0.75,1,[],12,7,5,8,2,0,,,,,,,,,1.0,2.0,,,,,2.0,1.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,False,0,
sophie546,F,0.7,1,[],22,10,12,14,2,0,,,,,,,,,,2.0,2.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,2.0,2.0,,,,1.0,4.0,1.0,,1.0,,,,1.0,,,,,2.0,,,,,,,,,,,False,0,
natalie778,F,0.6666666666666666,1,[],34,16,18,21,2,0,,,,,,,,,1.0,1.0,2.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,3.0,,2.0,2.0,4.0,1.0,1.0,,,1.0,1.0,,2.0,1.0,,1.0,,,,,,,,,2.0,2.0,False,0,
helga183,F,0.5833333333333334,2,[],28,14,14,16,2,0,,,,,,,,,3.0,2.0,4.0,,,,2.0,1.0,1.0,2.0,2.0,3.0,1.0,,,,,,,1.0,1.0,,,1.0,,2.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,False,0,
alexander795,M,0.6666666666666666,0,[],4,2,2,4,0,1,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
olivia849,F,0.75,1,[],17,9,8,8,2,2,,,,,2.0,1.0,,3.0,,1.0,,2.0,3.0,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
emily784,Conflict,0.5,0,['gender_conflict'],2,1,1,2,0,1,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1,gender_conflict
david236,M,1.0,0,[],18,9,9,8,0,1,1.0,3.0,5.0,,2.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
oskar182,M,0.8333333333333334,0,[],7,5,2,6,0,0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,False,0,
luisa268,F,0.6666666666666666,1,[],18,11,7,9,2,0,,,,,,,,,2.0,2.0,,,,,3.0,1.0,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,4.0,2.0,,,,,,,,False,0,
emilia428,F,0.5833333333333334,2,[],36,16,20,16,2,1,,,,,1.0,,,,1.0,2.0,4.0,1.0,1.0,,,1.0,1.0,2.0,2.0,,,,,,,,1.0,2.0,2.0,1.0,1.0,2.0,,4.0,3.0,,2.0,,,,,,,,,2.0,,,,,,,,,,,False,0,
julia561,F,0.6666666666666666,0,[],24,12,12,8,0,1,,,,,3.0,2.0,5.0,1.0,,,,1.0,5.0,6.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
anna1166,F,1.0,0,[],11,7,4,6,0,3,,,,,1.0,1.0,2.0,,,,,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
leon462,M,1.0,0,[],2,1,1,2,0,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
sarah592,F,0.7,0,[],23,15,8,11,0,0,,,,,,,,,2.0,2.0,2.0,,,,2.0,,,1.0,1.0,1.0,2.0,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,1.0,1.0,,,,5.0,,,,,,,,,False,0,
anastasia1101,F,0.75,1,[],8,4,4,5,2,1,,,,,,2.0,,,,1.0,,1.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
vanessa394,F,0.5454545454545454,0,[],35,18,17,13,0,2,,,,2.0,,2.0,,,3.0,2.0,4.0,2.0,2.0,,2.0,,,2.0,2.0,1.0,1.0,,,,,,2.0,,,1.0,1.0,,,,3.0,,2.0,,,,,,,,,,,,1.0,,,,,,,,False,0,
ella19,F,0.6666666666666666,0,[],18,9,9,8,0,1,,,,,3.0,2.0,1.0,2.0,,,,1.0,5.0,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
theodor841,M,1.0,0,[],17,10,7,6,0,3,3.0,4.0,3.0,,3.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
ella500,F,0.6,2,[],32,15,17,14,2,2,,,,2.0,,,,,,2.0,4.0,2.0,,,,1.0,1.0,2.0,2.0,,,,,,,,,2.0,2.0,1.0,2.0,1.0,,4.0,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,False,0,
gabriel186,M,0.6666666666666666,0,[],11,5,6,4,0,3,3.0,2.0,,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
anastasia533,F,0.6666666666666666,0,[],14,7,7,8,0,2,,,,,1.0,1.0,2.0,1.0,,,,2.0,2.0,3.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
marcel1183,M,0.6666666666666666,0,[],4,2,2,4,0,1,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
samuel341,M,1.0,0,[],10,5,5,6,0,1,1.0,2.0,2.0,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
maximilian1040,M,0.5833333333333334,1,[],32,14,18,17,2,0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,2.0,2.0,3.0,,1.0,1.0,,3.0,2.0,,,,2.0,,,5.0,,3.0,,,,,1.0,,,,,,,1.0,,1.0,,False,0,
david616,M,1.0,0,[],16,8,8,7,0,1,1.0,4.0,3.0,,4.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
marlene86,F,0.6153846153846154,1,[],35,17,18,14,2,1,,,,2.0,1.0,,,,2.0,2.0,4.0,1.0,1.0,,,1.0,1.0,2.0,2.0,1.0,,,,,,,1.0,,,,1.0,,,,1.0,,,,,3.0,,3.0,3.0,,3.0,,,,,,,,,,,,False,0,
tobias57,M,0.6666666666666666,2,[],41,20,21,16,2,0,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,,1.0,2.0,2.0,4.0,6.0,1.0,2.0,3.0,3.0,,,1.0,,,,,1.0,3.0,,3.0,,,,,,1.0,,,,1.0,1.0,,,,,,False,0,
marko88,M,0.6666666666666666,0,[],5,2,3,4,0,1,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
alina1263,F,0.5833333333333334,1,[],28,13,15,16,2,0,,,,,,,,,,1.0,2.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,2.0,2.0,,,,,4.0,3.0,,3.0,,,1.0,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,False,0,
felix231,M,1.0,0,[],10,5,5,6,0,1,1.0,1.0,3.0,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
stefan677,M,0.6666666666666666,2,[],21,12,9,10,2,1,1.0,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,2.0,,2.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,False,0,
jan1243,M,0.6666666666666666,0,[],16,8,8,7,0,1,1.0,4.0,3.0,1.0,,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
valerie96,F,1.0,0,[],2,1,1,2,0,1,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
noah501,M,0.6666666666666666,0,[],5,2,3,3,0,2,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
alexander573,M,0.75,1,[],15,10,5,8,2,0,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,,,,,,False,0,
theodor552,M,0.5833333333333334,0,[],30,16,14,16,0,1,1.0,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,1.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,,3.0,,,,,,1.0,4.0,,,,,,4.0,,,,,,,,,,,,,False,0,
leon1055,M,0.6666666666666666,1,[],25,12,13,11,2,3,3.0,4.0,3.0,1.0,3.0,1.0,1.0,2.0,,,,,,,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
emma779,F,1.0,0,[],5,3,2,4,0,1,,,,,1.0,1.0,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
selina659,F,1.0,0,[],11,6,5,6,0,1,,,,,2.0,1.0,2.0,,,,,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
angelina978,F,0.5714285714285714,1,[],31,16,15,16,2,2,,,,,1.0,2.0,,,1.0,1.0,2.0,2.0,3.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,3.0,,2.0,,,3.0,,1.0,3.0,,1.0,,,,,,,,,,,,False,0,
katharina1086,F,1.0,0,[],23,13,10,7,0,3,,,,,3.0,4.0,1.0,2.0,,,,3.0,7.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
